Month_val,Amount_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"2018-12","1","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","a0fe3160a923bdac56366cddc13e2f069799883fdc41c28d1dcac426880e73af","0-9ded707833327dbcdc78d75bdc4dc3a9f14cd4af9190894e54ba1df686a747f2","0-8d3adbce728ae5c88782a848bc58e6de55ad1f50c7b85fe608add3a89d279873","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2019-01","1","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","a0fe3160a923bdac56366cddc13e2f069799883fdc41c28d1dcac426880e73af","1-9b9f2a4b85e6cfeb1c9eb4922f7b0e801aeda67dbc5e0497b627ab1511a32401","0-8d3adbce728ae5c88782a848bc58e6de55ad1f50c7b85fe608add3a89d279873","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2019-02","1","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","a0fe3160a923bdac56366cddc13e2f069799883fdc41c28d1dcac426880e73af","2-6aa1311ffdfcdd9cb73ccc6323dc4d051e1a761a5456465150a9787f6c19183f","0-8d3adbce728ae5c88782a848bc58e6de55ad1f50c7b85fe608add3a89d279873","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2018-02","2","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","a0fe3160a923bdac56366cddc13e2f069799883fdc41c28d1dcac426880e73af","0-f0c2a7a1672546f39acd8f2f85e5e8fa70eeee0a488aef5837f897c78c8577fb","1-93aeed35ac8bd1182c4ddf1d551b1d64030e0790af60a0fe4c5e4a86692325c4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2018-04","2","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","a0fe3160a923bdac56366cddc13e2f069799883fdc41c28d1dcac426880e73af","1-d2fed04527c879d63bd1bd947bf7c8e2c907cbf3adc16db8ebcd57623acb4956","1-93aeed35ac8bd1182c4ddf1d551b1d64030e0790af60a0fe4c5e4a86692325c4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2018-06","2","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","a0fe3160a923bdac56366cddc13e2f069799883fdc41c28d1dcac426880e73af","2-3a9294bac56d26905af8e4d90598492a74cc89ea2e12a68886c86f171b99cfb8","1-93aeed35ac8bd1182c4ddf1d551b1d64030e0790af60a0fe4c5e4a86692325c4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2018-08","2","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","a0fe3160a923bdac56366cddc13e2f069799883fdc41c28d1dcac426880e73af","3-9dc8ac75c6ce09a05ef793fa3f81190e619e948c15c9f0a0359a0dd3c5332aa8","1-93aeed35ac8bd1182c4ddf1d551b1d64030e0790af60a0fe4c5e4a86692325c4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2020-02","1","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","a0fe3160a923bdac56366cddc13e2f069799883fdc41c28d1dcac426880e73af","0-45be81967e16fe9f378bd0e9b897f8ba75cdba0242d501fd96ad7b4fa80e4e1e","2-9bc57b4b7b4cef2a44aa89f94cf85a7911a675d77e8124132cc28e36ad74ba8e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2021-02","2","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","a0fe3160a923bdac56366cddc13e2f069799883fdc41c28d1dcac426880e73af","0-a20063029f324324c08d9cba3cdafee694a78dcc3c6aba8d71d4844971c52b36","3-4ec887265c4779001547f929a4974cf5c08aff46508455493561b3e9e5cdd031","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2021-03","4","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","a0fe3160a923bdac56366cddc13e2f069799883fdc41c28d1dcac426880e73af","1-f0b0a0433c4cf301c128b212d04baa71e1f8f3c6777256c68d1a81b9f3828ac8","3-4ec887265c4779001547f929a4974cf5c08aff46508455493561b3e9e5cdd031","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2021-04","5","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","a0fe3160a923bdac56366cddc13e2f069799883fdc41c28d1dcac426880e73af","2-812bd2ad888521a223b4cade889402f808a7abfe41b4035bff89681a45170e4a","3-4ec887265c4779001547f929a4974cf5c08aff46508455493561b3e9e5cdd031","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2021-05","5","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","a0fe3160a923bdac56366cddc13e2f069799883fdc41c28d1dcac426880e73af","3-24a7203ada6d516076015fc9aca47bce8a9ffaa1a5577f1e5f23ef694ea77231","3-4ec887265c4779001547f929a4974cf5c08aff46508455493561b3e9e5cdd031","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2021-06","5","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","a0fe3160a923bdac56366cddc13e2f069799883fdc41c28d1dcac426880e73af","4-3c846580c6f2d7c4d04cdfe81ed0cab7d6e8ba632034e105da5d8778c8b9117b","3-4ec887265c4779001547f929a4974cf5c08aff46508455493561b3e9e5cdd031","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2021-07","5","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","a0fe3160a923bdac56366cddc13e2f069799883fdc41c28d1dcac426880e73af","5-1ef623d5eac748b7b4eb93ac890b6051f4509b20f69303e0c11c2a1d18733ca5","3-4ec887265c4779001547f929a4974cf5c08aff46508455493561b3e9e5cdd031","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2021-08","2","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","a0fe3160a923bdac56366cddc13e2f069799883fdc41c28d1dcac426880e73af","6-7140b82bc988efbf8689e09afd55b1e343a93a2dfef86fb31eed1425e91e9f6b","3-4ec887265c4779001547f929a4974cf5c08aff46508455493561b3e9e5cdd031","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2020-08","15","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","614bbccf622ad4d1a6e058f8782e575d8ecd8319854edfbf4dae743f1d6121e0","0-565e035f250398fe4e348fb3db17241d8039dd357dce5895224cd77fc255c6d5","0-391adaa9e464c31b63664643fe7936945499554e6ec7e5596b31440d2f9999b7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
