Month_val,Amount_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"2013-07","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","30ae9454909107400700f960cfb61afeb2def8bd5984c0c431f47480a6073949","0-80451e9a6360a63eb7de3aabb3d379b37726cad3f315d0138100f8ad41439a80","0-b40a1dafb76d7771da0c3d2c9765f0511439249afb58b829bfb94265ff417b2c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2017-02","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","30ae9454909107400700f960cfb61afeb2def8bd5984c0c431f47480a6073949","0-8056108295cdfc7dfcded2886992a395cacd0d552d0f674fbfcb2db9620b4ff6","0-46148101eb6e03a3c2f927af722c39e40fd0b3d00df3e19c6a81781d31c60dbb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2018-06","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","30ae9454909107400700f960cfb61afeb2def8bd5984c0c431f47480a6073949","0-e2311ec79eb33997287767dcff3ba2cd2537e68d19ad9d2b61d20464a307bb88","0-073c3b40bd6d6aad385930b30a74885f95090afff72ffb7ffde877242ab86ba4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2019-02","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","30ae9454909107400700f960cfb61afeb2def8bd5984c0c431f47480a6073949","1-49f11246d5d57ddf2e8c9b5abed32a05972ac38333cf39b0c90c62d8bc7da255","0-073c3b40bd6d6aad385930b30a74885f95090afff72ffb7ffde877242ab86ba4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2015-08","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","c37a869e60e61d42aaab36c12b1fe75fa0c74344e8465cb0a899ea5cb0ad8c58","0-e5f5afad8a003fb39d4f6e30b7dda6fcacf715421fbbbb462b9fe1ce191abd46","0-a1728dda1c2375dc1a8826d9dbc85f6a50b24c048a9127a602253b183b693229","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2016-11","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","c37a869e60e61d42aaab36c12b1fe75fa0c74344e8465cb0a899ea5cb0ad8c58","0-75517dcf9d3e74ef5f00151f93e6143b3277944b06e407681e5e85bc1939ebd0","0-3f1f08dd55d9e9b0aef1d5d198fa3fb88fa8055d51fcf49bb5c0c6ecdf3be6e0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2017-12","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","c37a869e60e61d42aaab36c12b1fe75fa0c74344e8465cb0a899ea5cb0ad8c58","0-9b0c2ea471bb2fa3eda1b6e872db3d89fb2246a046bb6be0bd26d832e4e11181","0-1e34b858400623b35376e10610586caf5c9702343cfbc5b2609983cbbf19e06e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2018-05","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","27d3e87bb2fc7e3e342a740b15883c038cc1395873b8ef70810bbcfee7a54946","0-497ea32c841e444b7b36daf3966f0a33c79b8e8af8fa608e2ace26d2aa9fc892","0-00b4ceb484f164c206924a46a7b0931cefc7e4eb8dec1404a5dc2af342ae1f69","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2019-01","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","27d3e87bb2fc7e3e342a740b15883c038cc1395873b8ef70810bbcfee7a54946","1-929405ba58674e909075c78904731402537b280d3114a0d7ff5b643b35513f5c","0-00b4ceb484f164c206924a46a7b0931cefc7e4eb8dec1404a5dc2af342ae1f69","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2019-05","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","27d3e87bb2fc7e3e342a740b15883c038cc1395873b8ef70810bbcfee7a54946","0-3868ccb9daf9b4f5111e8ac214f1dab1442c8d2c8dd599e7ce9e917b554b87b0","1-1b2239a9bcbe41c637ddf2f09c54f70d119743b43cc362b215b0ae13f0dce3c2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2020-05","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","27d3e87bb2fc7e3e342a740b15883c038cc1395873b8ef70810bbcfee7a54946","0-61a42c9315ae22b691266b8fd2366620d9c355beaf30a1550865070e3116f675","0-1dc949eb0c335c34bab9aa4eb0be3789beb7f28f195d344d5207f1bfc10ca063","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2013-12","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","c137eb1a7e6e50358d93d65f4bc4fdc4e43117fdbd1b33aac5f7816c3b4741c9","0-aca24f981cf86255cb0ca8a5b9f0686edc045b9988170136598b091abe334787","0-0fcbf24b89dbadf35ca4be535e6edc78ee27f33de0e8a82f61439a0d80258f43","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2013-11","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","c137eb1a7e6e50358d93d65f4bc4fdc4e43117fdbd1b33aac5f7816c3b4741c9","0-1cd5b821d081af35c2527b98d95ffd54c8b18f6b0c8d6c77e31bd36979c91843","1-75afef7e0969195ecbf98587f759355ef214d3a0e442eb9a751fb6fd8c2ac8f2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2013-12","2","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","c137eb1a7e6e50358d93d65f4bc4fdc4e43117fdbd1b33aac5f7816c3b4741c9","1-f38cb35adc6a1f3081d57696122a04719486c64fea418d9be2702af5ddd62c1d","1-75afef7e0969195ecbf98587f759355ef214d3a0e442eb9a751fb6fd8c2ac8f2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2015-09","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","b0439627d697f23309d80778f48f7bf9598ab22c86f68e7c8eb97d5630e37c1c","0-37f706cc93d5d527e693614c77cdd34dff1d6c8d03b496ac6d054f6b85a47897","0-1eff30da1835973dd8d30aaff7be8eaa0ae951c4d5aec2e7e0b1b18af4b54eea","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2016-09","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","b0439627d697f23309d80778f48f7bf9598ab22c86f68e7c8eb97d5630e37c1c","0-f724fbcdedd059b893ce395f5b063adb86f6010444571f26a892ee6e25791ddd","1-5cb3b57cc3defca415098dbb6c10b1b83bba0529982c094087cfa4b224099328","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2020-01","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","b0439627d697f23309d80778f48f7bf9598ab22c86f68e7c8eb97d5630e37c1c","0-3ec0a80c1ae360a2411268ebd3346a180fcaa1334f6c697670c0a4eb3f3d5ca8","0-e9ca6f2027e8c58b4404a7abe16b6d14536f3554e66934e13449bda6d7377751","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2021-01","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","b0439627d697f23309d80778f48f7bf9598ab22c86f68e7c8eb97d5630e37c1c","1-80dcbab6f3215267c130945c89ca448ccb721d1b549b16731cbc6bf887919238","0-e9ca6f2027e8c58b4404a7abe16b6d14536f3554e66934e13449bda6d7377751","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2013-06","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","b0439627d697f23309d80778f48f7bf9598ab22c86f68e7c8eb97d5630e37c1c","0-d819e33917a782fc5413c29a889df7ebe62a5b336e0649d62809dcccde97c193","0-8045bb46d7140a48741aba6564444c722393b5df8b913c260a04b1ad9b5267a1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2015-04","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","b0439627d697f23309d80778f48f7bf9598ab22c86f68e7c8eb97d5630e37c1c","0-738f8c04b9efedfe1c1480a12180893efa3abd355cab5b4905ae3fe43d725817","1-7b79e36f330ff1fd33f9cf5b3f91bb69fed89490f3261d521def3413f521ec2c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2013-07","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","2e72d4b6a911533796e4759b9533bc87b03adc8b025726763394585e7d26a646","0-99d2e77b4a77adc9d56fcb5a9a2b84479276c3c1b93b8b343401065e1d35473a","0-cb9cbca603efc8350f6e3ec3718cffef00ef8905a7438b56f5d94d3eea681ebb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2017-02","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","2e72d4b6a911533796e4759b9533bc87b03adc8b025726763394585e7d26a646","0-c0472b76f17243a9a3d7d94884633ce13e8ad4b78fab29c3e3341d1f5a130b65","0-780bbfd5eaac6258545af81de685f4e9791874e0ecc5e0bfe3df7c9905a53775","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2018-06","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","2e72d4b6a911533796e4759b9533bc87b03adc8b025726763394585e7d26a646","0-0beaebef467d454b0d48650b8afa449a015596d686d1795b2343e1ef841ce431","0-be60fd595eaf59331950bcffd4209c0cc7839d64b280e933a01f72c386b84187","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2019-02","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","2e72d4b6a911533796e4759b9533bc87b03adc8b025726763394585e7d26a646","1-c1022db782671ac06148ad173a02b791445a85e086646b93bbff2102e7ee0ab4","0-be60fd595eaf59331950bcffd4209c0cc7839d64b280e933a01f72c386b84187","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2015-08","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","aab4fe41d3a6cad000ba09116b6bf0f452d46c4e39d4020f58578c2d36374ea8","0-8c8207a4b5af602bdd69e600a6c85b24fb01f82a27b4ba0c3624b8b4906e0f17","0-3d00fa8b01b9915ee47c1107913e91e85fee4d14293ba8e2220fce7476ccba46","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2016-11","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","aab4fe41d3a6cad000ba09116b6bf0f452d46c4e39d4020f58578c2d36374ea8","0-664af1ddaacc3a79e334702a5d637e9c7ab3f22ac81e522aa8d0817e3abf80e4","0-076dc7a28d32c5475ecdd1b4e3d024940199c7817d367fed572006067c6ed92c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2017-12","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","aab4fe41d3a6cad000ba09116b6bf0f452d46c4e39d4020f58578c2d36374ea8","0-8aa44f3a88a0f15135a7b91092d9b8c302efe6d593e3de60c1d5c23e74e01890","0-09fc8302c14f09f3fc781a4ed0d8eeb03b7506cce60847663ac74ec3a8113fde","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2018-05","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_MISSILE-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","33b3b0ad5835d13cc15e7e273b3a3b0e797b8b7474e6a63df610479ef30e8683","0-decfe721e3643a256a34ad1bee03fc8f406b4e1385c288c44d767a342c986084","0-8611d69ac359f6cfe6696d0b02484f2debb7e2e370a62b3b5200f7f6d9b98dd4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.SpaceVehicle.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
