Month_val,Amount_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"2012-06","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","ec976f28f64d06b6cdd6198f93851889e1b9beb1edb572669f3c69e02093017a","0-b8bd97e8e5b4d173ed44b22b3dc8d7773f41ce2dee700d43c2be1b4984d19ae1","0-fc5061722e2a6bdcd27f41e5e6d45b47a524dcaa4bf987176f529bb86f796463","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2012-11","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","ec976f28f64d06b6cdd6198f93851889e1b9beb1edb572669f3c69e02093017a","1-21a3502e418a4893098636fb0fbef2bba4cdb791eff23f8db7073bb13e7e592e","0-fc5061722e2a6bdcd27f41e5e6d45b47a524dcaa4bf987176f529bb86f796463","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2013-11","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","ec976f28f64d06b6cdd6198f93851889e1b9beb1edb572669f3c69e02093017a","0-3d95c0d85f6b05db2640fe2822841003e5036ca30a0eb83e2590b90abbd530be","1-6583f65f429753fe16e900452e1318dae4e3699a60bb41867b1e76bbf3d3900d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2014-07","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","ec976f28f64d06b6cdd6198f93851889e1b9beb1edb572669f3c69e02093017a","1-26d08dad792576aa068d1f237b1c2393b92a5abaa7bc2614fd664a2e26f5b1e6","1-6583f65f429753fe16e900452e1318dae4e3699a60bb41867b1e76bbf3d3900d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2017-01","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","ec976f28f64d06b6cdd6198f93851889e1b9beb1edb572669f3c69e02093017a","0-ad286ea2011e0f9cecf26082c5084fda85bc4310f564abb546a4365568f57236","2-ebe52217c84028c1b99580d204f401c804b7cf352dd16a310d7ca3a0cf56cc47","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2017-04","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","ec976f28f64d06b6cdd6198f93851889e1b9beb1edb572669f3c69e02093017a","1-facae8ab88623555e83f1838cf7ea7d5d8d0e538f7f1e9868ef4d66c1c2d4c3c","2-ebe52217c84028c1b99580d204f401c804b7cf352dd16a310d7ca3a0cf56cc47","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2017-06","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","ec976f28f64d06b6cdd6198f93851889e1b9beb1edb572669f3c69e02093017a","2-1a0327804d0b70f6cd8d0ee4b72c39255942b81937fdb21637dda54a32ad8fe5","2-ebe52217c84028c1b99580d204f401c804b7cf352dd16a310d7ca3a0cf56cc47","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2013-02","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","ec976f28f64d06b6cdd6198f93851889e1b9beb1edb572669f3c69e02093017a","0-4fc7c1b989868f929fa69f26b571af2ffd6559d1f4ac3fe632e82832eceae93b","0-1f2d41bc4b0d337b90e26513813c9615cd16e6146dc2755ed1db71ada8cf0626","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2013-08","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","ec976f28f64d06b6cdd6198f93851889e1b9beb1edb572669f3c69e02093017a","1-43e95b8000e131ba0b0c0f8cdf68c80cc4181fde6732fff2d3d98681ea1cd895","0-1f2d41bc4b0d337b90e26513813c9615cd16e6146dc2755ed1db71ada8cf0626","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2014-04","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","ec976f28f64d06b6cdd6198f93851889e1b9beb1edb572669f3c69e02093017a","0-288b50b31df1291f6123c0b8729c8f8bd89f0d195ae1eb59f49d049354ec8977","1-4ef2e01fc545eb8388e951a0d8d7aabd4e8927be4d11e7cece7b83fcb9be3640","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2014-08","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","ec976f28f64d06b6cdd6198f93851889e1b9beb1edb572669f3c69e02093017a","1-cabc6654b0b62618abe55b28e224db4e1d04a389763b2343cad22468d53bfad6","1-4ef2e01fc545eb8388e951a0d8d7aabd4e8927be4d11e7cece7b83fcb9be3640","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2012-06","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","16648ff2f063095212525067f95f94d1ab1e5d0f22d30259c24225f3f227ab5f","0-4f800a5a0999ae843f1121253e19857a122f57bd1fc5c865c6edef2f5aa7062a","0-799c291b62fef2aa5e5747730473cb654930ce185c7fa9e614caabd13085f7b7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2012-11","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","16648ff2f063095212525067f95f94d1ab1e5d0f22d30259c24225f3f227ab5f","1-4b72b9d7041dcc4d1c5b148f75231031bb59c08a06bca7b1fe9ce3a06ab125c6","0-799c291b62fef2aa5e5747730473cb654930ce185c7fa9e614caabd13085f7b7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2013-11","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","16648ff2f063095212525067f95f94d1ab1e5d0f22d30259c24225f3f227ab5f","0-6b759af62cd8fb202896a759037b971f60e035ee045942954d12ba9acfd4bd75","1-0145c67d9a150c5ea7319f1abfd46ab7a79af66502647708dfdff45d3dd0fc9e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2014-07","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","16648ff2f063095212525067f95f94d1ab1e5d0f22d30259c24225f3f227ab5f","1-8872396dccbf77908283da45b7bfac616e95c5729468ac42af9108d85bacb117","1-0145c67d9a150c5ea7319f1abfd46ab7a79af66502647708dfdff45d3dd0fc9e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"2017-01","1","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","16648ff2f063095212525067f95f94d1ab1e5d0f22d30259c24225f3f227ab5f","0-2686df19f615abbfafa33e7fffbda01804ddb8c1453e50167af77a4267eff075","2-6f5cd9e68290f500faafdea580600f0b36a6e5f054591690a765db32a360004b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Vehicles.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
